STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/5/2015,0,0,0,,93,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/6/2015,0,0,0,,97,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/7/2015,0,0,0,,103,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/8/2015,0,0,0,,108,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/9/2015,0,0,0,,92,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/10/2015,0,0,0,,100,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/11/2015,0,0,0,,104,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/12/2015,0,0,0,,107,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/13/2015,0,0,0,,104,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/14/2015,0,0,0,,105,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/15/2015,0,0,0,,108,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/16/2015,0,0,0,,108,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/17/2015,0,0,0,,111,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/18/2015,0,0,0,,119,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/19/2015,0,0,0,,113,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/20/2015,0,0,0,,109,69
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/21/2015,0,0,0,,107,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/22/2015,0,0,0,,108,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/23/2015,0,0,0,,111,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/24/2015,0,0,0,,110,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/25/2015,0,0,0,,109,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/26/2015,0,0,0,,99,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/27/2015,0,0,0,,110,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/28/2015,0,0,0,,106,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/29/2015,0,0,0,,109,76
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",6/30/2015,0,0,0,,107,79
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/1/2015,0,0,0,,99,82
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/2/2015,0,0,0,,109,76
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/3/2015,0,0,0,,111,88
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/4/2015,0,0,0,,111,85
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/5/2015,0,0,0,,106,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/6/2015,0,0,0,,106,76
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/7/2015,0,0,0,,109,79
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/8/2015,0,0,0,,106,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/9/2015,0,0,0,,97,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/10/2015,0,0,0,,97,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/11/2015,0,0,0,,98,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/12/2015,0,0,0,,103,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/13/2015,0,0,0,,108,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/14/2015,0,0,0,,108,82
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/15/2015,0,0,0,,105,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/16/2015,0,0,0,,107,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/17/2015,0.12,0,0,,107,76
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/18/2015,0.53,0,0,,85,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/19/2015,0.19,0,0,,97,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/20/2015,0,0,0,,99,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/21/2015,0,0,0,,105,81
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/22/2015,0,0,0,,102,81
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/23/2015,0,0,0,,103,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/24/2015,0,0,0,,106,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/25/2015,0,0,0,,111,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/26/2015,0,0,0,,110,82
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/27/2015,0,0,0,,104,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/28/2015,0,0,0,,106,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/29/2015,0,0,0,,105,79
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/30/2015,0.04,0,0,,109,84
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",7/31/2015,0,0,0,,110,84
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/1/2015,0,0,0,,110,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/2/2015,0,0,0,,112,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/3/2015,0,0,0,,111,84
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/4/2015,0,0,0,,112,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/5/2015,0,0,0,,112,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/6/2015,0,0,0,,110,74
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/7/2015,0,0,0,,109,84
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/8/2015,0,0,0,,106,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/9/2015,0,0,0,,107,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/10/2015,0,0,0,,104,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/11/2015,0,0,0,,105,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/12/2015,0,0,0,,109,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/13/2015,0,0,0,,113,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/14/2015,0,0,0,,115,89
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/15/2015,0,0,0,,116,85
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/16/2015,0,0,0,,114,86
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/17/2015,0,0,0,,109,81
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/18/2015,0,0,0,,112,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/19/2015,0,0,0,,108,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/20/2015,0,0,0,,105,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/21/2015,0,0,0,,104,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/22/2015,0,0,0,,104,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/23/2015,0,0,0,,107,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/24/2015,0,0,0,,108,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/25/2015,0,0,0,,100,84
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/26/2015,0,0,0,,106,80
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/27/2015,0,0,0,,110,79
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/28/2015,0,0,0,,111,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/29/2015,0,0,0,,114,86
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/30/2015,0,0,0,,111,86
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",8/31/2015,0,0,0,,106,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/1/2015,0,0,0,,101,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/2/2015,0,0,0,,102,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/3/2015,0,0,0,,102,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/4/2015,0,0,0,,102,74
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/5/2015,0,0,0,,99,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/6/2015,0,0,0,,103,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/7/2015,0,0,0,,106,76
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/8/2015,0,0,0,,109,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/9/2015,0,0,0,,100,82
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/10/2015,0,0,0,,102,78
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/11/2015,0,0,0,,105,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/12/2015,0,0,0,,102,77
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/13/2015,0.02,0,0,,106,79
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/14/2015,0,0,0,,101,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/15/2015,0.01,0,0,,92,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/16/2015,0,0,0,,95,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/17/2015,0,0,0,,98,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/18/2015,0,0,0,,102,64
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/19/2015,0,0,0,,105,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/20/2015,0,0,0,,106,69
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/21/2015,0,0,0,,91,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/22/2015,0,0,0,,95,75
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/23/2015,0,0,0,,99,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/24/2015,0,0,0,,108,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/25/2015,0,0,0,,110,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/26/2015,0,0,0,,108,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/27/2015,0,0,0,,105,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/28/2015,0,0,0,,104,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/29/2015,0,0,0,,106,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",9/30/2015,0,0,0,,105,63
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/1/2015,0,0,0,,102,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/2/2015,0,0,0,,97,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/3/2015,0,0,0,,99,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/4/2015,0,0,0,,89,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/5/2015,0,0,0,,83,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/6/2015,0,0,0,,89,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/7/2015,0,0,0,,97,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/8/2015,0,0,0,,104,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/9/2015,0,0,0,,103,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/10/2015,0,0,0,,100,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/11/2015,0,0,0,,95,61
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/12/2015,0,0,0,,95,66
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/13/2015,0,0,0,,98,68
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/14/2015,0,0,0,,102,71
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/15/2015,0.41,0,0,,93,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/16/2015,0,0,0,,94,73
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/17/2015,0,0,0,,93,74
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/18/2015,0,0,0,,92,72
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/19/2015,0,0,0,,85,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/20/2015,0,0,0,,90,67
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/21/2015,0,0,0,,90,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/22/2015,0,0,0,,88,56
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/23/2015,0,0,0,,94,55
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/24/2015,0,0,0,,94,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/25/2015,0,0,0,,89,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/26/2015,0,0,0,,94,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/27/2015,0,0,0,,94,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/28/2015,0,0,0,,88,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/29/2015,0,0,0,,88,70
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/30/2015,0,0,0,,88,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10/31/2015,0,0,0,,94,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/1/2015,0,0,0,,88,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/2/2015,0,0,0,,84,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/3/2015,0,0,0,,75,59
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/4/2015,0,0,0,,73,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/5/2015,0,0,0,,74,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/6/2015,0,0,0,,78,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/7/2015,0,0,0,,81,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/8/2015,0,0,0,,80,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/9/2015,0,0,0,,77,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/10/2015,0,0,0,,73,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/11/2015,0,0,0,,76,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/12/2015,0,0,0,,79,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/13/2015,0,0,0,,83,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/14/2015,0,0,0,,79,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/15/2015,0,0,0,,72,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/16/2015,0,0,0,,70,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/17/2015,0,0,0,,77,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/18/2015,0,0,0,,76,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/19/2015,0,0,0,,80,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/20/2015,0,0,0,,83,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/21/2015,0,0,0,,86,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/22/2015,0,0,0,,83,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/23/2015,0,0,0,,79,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/24/2015,0,0,0,,73,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/25/2015,0,0,0,,71,52
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/26/2015,0,0,0,,67,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/27/2015,0,,0,,62,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/28/2015,0,0,0,,66,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/29/2015,0,0,0,,67,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",11/30/2015,0,,,,67,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/1/2015,0,0,0,,71,29
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/2/2015,0,0,0,,73,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/3/2015,0,0,0,,75,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/4/2015,0,0,0,,68,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/5/2015,0,0,0,,78,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/6/2015,0,0,0,,77,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/7/2015,0,0,0,,79,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/8/2015,0,0,0,,77,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/9/2015,0,0,0,,76,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/10/2015,0,0,0,,73,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/11/2015,0,,0,,71,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/12/2015,0,0,0,,72,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/13/2015,0,0,0,,68,33
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/14/2015,0,,0,,66,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/15/2015,0,0,0,,64,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/16/2015,0,0,0,,65,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/17/2015,0,0,0,,64,24
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/18/2015,0,0,0,,69,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/19/2015,0,,0,,68,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/20/2015,0,0,0,,66,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/21/2015,0,0,0,,66,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/22/2015,0,0,0,,66,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/23/2015,0,0,0,,75,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/24/2015,0,0,0,,68,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/25/2015,0,0,0,,66,51
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/26/2015,0,0,0,,62,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/27/2015,0,0,0,,62,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/28/2015,0.02,,0,,59,21
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/29/2015,0,0,0,,65,30
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/30/2015,0,0,0,,62,26
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",12/31/2015,0,0,0,,65,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/1/2016,0,0,,,63,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/2/2016,0,0,0,,66,28
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/3/2016,0,0,0,,69,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/4/2016,0,,0,,63,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/5/2016,0.76,,0,,58,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/6/2016,0.15,,0,,63,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/7/2016,0.24,,0,,59,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/8/2016,0,0,0,,64,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/9/2016,0,0,0,,62,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/10/2016,0,0,0,,64,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/11/2016,0,0,0,,67,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/12/2016,0,0,0,,66,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/13/2016,0,0,0,,66,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/14/2016,0,0,0,,68,32
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/15/2016,0,0,0,,71,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/16/2016,0,0,0,,69,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/17/2016,0,0,0,,73,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/18/2016,0,0,0,,69,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/19/2016,0,,0,,72,43
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/20/2016,0,0,0,,76,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/21/2016,0,0,0,,75,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/22/2016,0,0,0,,72,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/23/2016,0,0,0,,70,42
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/24/2016,0,0,0,,74,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/25/2016,0,0,0,,74,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/26/2016,0,0,0,,74,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/27/2016,0,0,0,,72,34
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/28/2016,0,0,0,,74,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/29/2016,0,0,0,,77,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/30/2016,0,0,0,,74,39
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",1/31/2016,0.05,,0,,76,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/1/2016,0,0,0,,64,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/2/2016,0,0,0,,59,27
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/3/2016,0,0,0,,64,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/4/2016,0,0,0,,71,31
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/5/2016,0,0,0,,76,35
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/6/2016,0,0,0,,78,36
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/7/2016,0,0,0,,85,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/8/2016,0,0,0,,85,57
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/9/2016,0,0,0,,91,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/10/2016,0,0,0,,87,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/11/2016,0,0,0,,86,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/12/2016,0,0,0,,88,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/13/2016,0,0,0,,86,40
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/14/2016,0,0,0,,94,47
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/15/2016,0,0,0,,91,60
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/16/2016,0,0,0,,92,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/17/2016,0,0,0,,84,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/18/2016,0,0,0,,83,65
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/19/2016,0,0,0,,83,54
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/20/2016,0,0,0,,87,45
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/21/2016,0,0,0,,87,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/22/2016,0,0,0,,89,44
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/23/2016,0,0,0,,80,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/24/2016,0,0,0,,81,37
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/25/2016,0,0,0,,85,38
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/26/2016,0,0,0,,88,41
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/27/2016,0,0,0,,91,46
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/28/2016,0,0,0,,88,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",2/29/2016,0,0,0,,90,50
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/1/2016,0,0,0,,91,49
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/2/2016,0,0,0,,93,48
USW00003104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3/3/2016,0,0,0,,91,55
