"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-19","0.00","118","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-20","0.00","118","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-21","0.00","116","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-22","0.00","116","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-23","0.00","114","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-24","0.00","107","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-25","0.00","105","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-26","0.00","106","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-27","0.00","107","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-28","0.00","108","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-29","0.00","115","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-06-30","0.00","118","88"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-01","0.00","116","92"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-02","0.00","111","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-03","0.00","111","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-04","0.00","103","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-05","0.00","105","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-06","0.00","108","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-07","0.00","109","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-08","0.00","111","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-09","0.00","106","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-10","0.00","104","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-11","0.00","101","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-12","0.02","101","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-13","0.00","105","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-14","0.00","107","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-15","0.00","108","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-16","0.00","110","87"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-17","0.00","112","87"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-18","0.00","112","85"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-19","0.00","106","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-20","0.00","102","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-21","0.00","105","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-22","0.00","108","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-23","0.00","110","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-24","0.00","107","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-25","0.00","107","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-26","0.00","107","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-27","0.00","103","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-28","0.00","105","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-29","0.00","107","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-30","0.00","108","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-07-31","0.00","113","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-01","0.00","114","87"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-02","0.00","108","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-03","0.00","104","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-04","0.00","104","84"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-05","0.00","109","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-06","0.00","112","87"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-07","0.08","105","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-08","0.00","102","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-09","0.00","106","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-10","0.00","112","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-11","0.00","109","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-12","0.00","108","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-13","0.00","104","77"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-14","0.00","102","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-15","0.00","105","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-16","0.00","107","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-17","0.00","107","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-18","0.00","107","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-19","0.00","109","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-20","0.00","106","79"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-21","0.00","106","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-22","0.00","105","69"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-23","0.00","106","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-24","0.00","109","74"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-25","0.00","101","82"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-26","0.00","98","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-27","0.00","106","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-28","0.00","106","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-29","0.00","105","83"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-30","0.08","92","80"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-08-31","0.00","98","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-01","0.00","102","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-02","0.00","107","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-03","0.00","109","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-04","0.00","111","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-05","0.00","113","78"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-06","0.00","115","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-07","0.00","109","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-08","0.00","107","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-09","0.00","105","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-10","0.00","100","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-11","0.06","102","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-12","0.00","98","66"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-13","0.00","101","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-14","0.00","109","65"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-15","0.00","108","73"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-16","0.00","102","81"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-17","0.00","95","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-18","0.00","98","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-19","0.00","103","76"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-20","0.00","100","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-21","0.00","97","61"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-22","0.00","99","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-23","0.00","101","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-24","0.00","106","60"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-25","0.00","108","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-26","0.00","103","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-27","0.00","108","75"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-28","0.00","107","72"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-29","0.00","105","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-09-30","0.00","103","71"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-01","0.00","106","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-02","0.00","103","64"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-03","0.00","98","67"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-04","0.00","88","70"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-05","0.00","90","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-06","0.00","98","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-07","0.00","102","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-08","0.00","102","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-09","0.00","100","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-10","0.00","89","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-11","0.00","78","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-12","0.00","76","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-13","0.00","80","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-14","0.00","88","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-15","0.00","94","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-16","0.00","96","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-17","0.00","99","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-18","0.00","97","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-19","0.00","97","57"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-20","0.00","96","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-21","0.00","98","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-22","0.00","95","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-23","0.00","92","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-24","0.00","91","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-25","0.00","91","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-26","0.00","91","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-27","0.00","97","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-28","0.00","95","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-29","0.00","92","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-30","0.00","90","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-10-31","0.00","93","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-01","0.00","95","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-02","0.00","87","68"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-03","0.00","81","63"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-04","0.00","80","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-05","0.00","78","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-06","0.00","82","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-07","0.00","86","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-08","0.00","85",
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-09","0.00","75","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-10","0.00","75","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-11","0.00","80","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-12","0.00","83","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-13","0.00","88","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-14","0.00","93","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-15","0.00","89","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-16","0.00","89","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-17","0.00","91","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-18","0.00","89","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-19","0.00","87","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-20","0.00","86","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-21","0.00","84","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-22","0.00","81","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-23","0.00","81","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-24","0.00","82","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-25","0.00","81","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-26","0.46","69","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-27","0.02","70","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-28","0.01","79","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-29","0.00","85","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-11-30","0.00","87","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-01","0.00","79","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-02","0.00","76","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-03","0.00","79","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-04","0.00","75","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-05","0.00","78","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-06","0.00","76","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-07","0.00","71","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-08","0.00","73","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-09","0.00","72","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-10","0.00","72","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-11","0.00","74","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-12","0.00","72","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-13","0.00","70","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-14","0.00","63","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-15","0.20","59","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-16","0.00","63","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-17","1.33","51","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-18","0.01","56","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-19","0.00","60","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-20","0.00","62","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-21","0.00","62","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-22","0.00","61","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-23","0.00","63","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-24","0.00","56","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-25","0.00","67","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-26","0.00","60","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-27","0.00","58","30"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-28","0.00","62","29"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-29","0.00","69","34"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-30","0.00","71","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2008-12-31","0.00","73","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-01","0.00","70","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-02","0.00","68","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-03","0.00","66","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-04","0.00","63","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-05","0.00","60","27"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-06","0.00","64","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-07","0.00","71","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-08","0.00","69","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-09","0.00","75","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-10","0.00","74","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-11","0.00","83","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-12","0.00","84","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-13","0.00","84","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-14","0.00","80","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-15","0.00","81","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-16","0.00","81","41"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-17","0.00","84","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-18","0.00","82","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-19","0.00","84","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-20","0.00","82","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-21","0.00","83","49"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-22","0.00","76","52"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-23","0.00","76","54"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-24","0.00","76","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-25","0.00","71","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-26","0.00","66","48"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-27","0.00","65","35"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-28","0.00","72","31"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-29","0.00","77","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-30","0.00","81","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-01-31","0.00","80","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-01","0.00","84","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-02","0.00","83","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-03","0.00","84","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-04","0.00","79","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-05","0.00","72","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-06","0.00","74","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-07","0.33","59","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-08","0.00","63","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-09","0.02","61","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-10","0.00","64","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-11","0.00","64","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-12","0.00","67","32"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-13","0.00","65","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-14","0.00","65","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-15","0.00","64","37"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-16","0.14","58","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-17","0.00","64","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-18","0.00","69","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-19","0.00","75","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-20","0.00","77","33"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-21","0.00","76","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-22","0.00","75","51"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-23","0.00","85","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-24","0.00","84","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-25","0.00","84","42"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-26","0.00","81","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-27","0.00","81","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-02-28","0.00","84","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-01","0.00","86","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-02","0.00","89","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-03","0.00","86","59"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-04","0.00","78","43"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-05","0.00","74","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-06","0.00","72","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-07","0.00","73","44"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-08","0.00","74","36"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-09","0.00","74","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-10","0.00","76","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-11","0.00","78","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-12","0.00","81","55"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-13","0.00","84","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-14","0.00","84","53"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-15","0.00","78","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-16","0.00","81","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-17","0.00","88","46"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-18","0.00","92","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-19","0.00","90","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-20","0.00","90","50"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-21","0.00","89","62"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-22","0.00","75","56"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-23","0.00","75","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-24","0.00","81","40"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-25","0.00","85","39"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-26","0.00","89","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-27","0.00","80","45"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-28","0.00","86","38"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-29","0.00","88","47"
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","2009-03-30","0.00","76","41"
